funding_round_id,startup_id,finOrg_id,funded_at,funding_round_type,funding_round_code,raised_amount,raised_currency_code,is_first_round,is_last_round
233,c:266,f:116,2007-01-01,series-b,b,10000000.0,USD,0,0
234,c:270,f:175,2007-06-01,angel,seed,250000.0,USD,0,1
236,c:270,f:176,2007-07-01,series-a,a,1500000.0,USD,1,0
236,c:270,f:175,2007-07-01,series-a,a,1500000.0,USD,1,0
237,c:271,f:177,2007-07-01,series-a,a,6000000.0,USD,0,1
238,c:264,f:123,2007-07-01,series-a,a,5000000.0,USD,1,1
238,c:264,f:507,2007-07-01,series-a,a,5000000.0,USD,1,1
239,c:277,f:178,2006-10-26,series-a,a,5000000.0,EUR,0,1
240,c:280,f:48,2007-06-01,series-a,a,2300000.0,USD,0,0
241,c:251,f:26,2007-07-01,series-a,angel,1500000.0,USD,0,1
241,c:251,f:61,2007-07-01,series-a,angel,1500000.0,USD,0,1
241,c:251,f:242,2007-07-01,series-a,angel,1500000.0,USD,0,1
242,c:282,f:179,2006-12-01,series-a,a,4000000.0,USD,0,0
242,c:282,f:180,2006-12-01,series-a,a,4000000.0,USD,0,0
243,c:281,f:187,2005-01-01,series-a,a,5000000.0,USD,1,1
243,c:281,f:188,2005-01-01,series-a,a,5000000.0,USD,1,1
243,c:281,f:186,2005-01-01,series-a,a,5000000.0,USD,1,1
244,c:357,f:208,2004-12-01,series-a,a,440000.0,USD,0,1
246,c:196,f:183,2006-03-01,series-b,b,17000000.0,USD,1,1
246,c:196,f:41,2006-03-01,series-b,b,17000000.0,USD,1,1
246,c:196,f:134,2006-03-01,series-b,b,17000000.0,USD,1,1
247,c:196,f:183,2006-03-01,series-a,a,7700000.0,USD,1,1
247,c:196,f:41,2006-03-01,series-a,a,7700000.0,USD,1,1
247,c:196,f:134,2006-03-01,series-a,a,7700000.0,USD,1,1
248,c:289,f:184,2006-12-01,series-b,b,12000000.0,USD,0,0
248,c:289,f:375,2006-12-01,series-b,b,12000000.0,USD,0,0
248,c:289,f:13,2006-12-01,series-b,b,12000000.0,USD,0,0
249,c:287,f:189,2005-09-01,series-a,a,43000000.0,USD,1,1
249,c:287,f:18,2005-09-01,series-a,a,43000000.0,USD,1,1
252,c:301,f:190,2006-05-01,angel,angel,1400000.0,USD,0,0
253,c:300,f:192,2006-03-01,series-a,a,5500000.0,USD,0,1
253,c:300,f:191,2006-03-01,series-a,a,5500000.0,USD,0,1
254,c:300,f:192,2007-06-01,series-a,a,2000000.0,USD,1,0
254,c:300,f:191,2007-06-01,series-a,a,2000000.0,USD,1,0
255,c:303,f:262,2005-12-01,series-a,a,1750000.0,USD,1,1
255,c:303,f:1132,2005-12-01,series-a,a,1750000.0,USD,1,1
261,c:12,f:7,2007-07-01,series-a,a,5000000.0,USD,0,1
261,c:12,f:45,2007-07-01,series-a,a,5000000.0,USD,0,1
261,c:12,f:3181,2007-07-01,series-a,a,5000000.0,USD,0,1
262,c:301,f:190,2007-07-01,series-a,a,10600000.0,USD,1,0
262,c:301,f:1262,2007-07-01,series-a,a,10600000.0,USD,1,0
262,c:301,f:69,2007-07-01,series-a,a,10600000.0,USD,1,0
263,c:316,f:42,2006-03-01,series-a,a,4000000.0,USD,0,0
263,c:316,f:29,2006-03-01,series-a,a,4000000.0,USD,0,0
263,c:316,f:2,2006-03-01,series-a,a,4000000.0,USD,0,0
263,c:316,f:4379,2006-03-01,series-a,a,4000000.0,USD,0,0
263,c:316,f:3181,2006-03-01,series-a,a,4000000.0,USD,0,0
264,c:315,f:48,2006-09-01,series-a,a,20000000.0,USD,1,1
264,c:315,f:18,2006-09-01,series-a,a,20000000.0,USD,1,1
264,c:315,f:105,2006-09-01,series-a,a,20000000.0,USD,1,1
267,c:319,f:200,2007-07-01,series-a,a,2800000.0,USD,0,0
268,c:319,f:7,2007-05-01,angel,angel,250000.0,USD,0,1
272,c:320,f:204,2006-12-01,series-a,a,3200000.0,USD,0,0
272,c:320,f:86,2006-12-01,series-a,a,3200000.0,USD,0,0
273,c:320,f:204,2006-02-01,angel,seed,700000.0,USD,0,1
275,c:330,f:205,2007-07-01,series-c+,c,29000000.0,USD,0,0
275,c:330,f:206,2007-07-01,series-c+,c,29000000.0,USD,0,0
275,c:330,f:13,2007-07-01,series-c+,c,29000000.0,USD,0,0
275,c:330,f:207,2007-07-01,series-c+,c,29000000.0,USD,0,0
275,c:330,f:1216,2007-07-01,series-c+,c,29000000.0,USD,0,0
276,c:326,f:11,2007-04-24,series-b,b,10000000.0,USD,0,0
276,c:326,f:147,2007-04-24,series-b,b,10000000.0,USD,0,0
276,c:326,f:204,2007-04-24,series-b,b,10000000.0,USD,0,0
276,c:326,f:109,2007-04-24,series-b,b,10000000.0,USD,0,0
277,c:327,f:210,2007-06-01,series-a,a,10000000.0,USD,0,0
277,c:327,f:30,2007-06-01,series-a,a,10000000.0,USD,0,0
278,c:302,f:213,2004-10-01,series-a,a,3200000.0,USD,0,1
278,c:302,f:212,2004-10-01,series-a,a,3200000.0,USD,0,1
278,c:302,f:89,2004-10-01,series-a,a,3200000.0,USD,0,1
279,c:302,f:213,2005-10-01,series-b,b,7000000.0,USD,0,0
279,c:302,f:212,2005-10-01,series-b,b,7000000.0,USD,0,0
279,c:302,f:89,2005-10-01,series-b,b,7000000.0,USD,0,0
279,c:302,f:3,2005-10-01,series-b,b,7000000.0,USD,0,0
280,c:302,f:139,2007-07-01,series-c+,c,10300000.0,USD,0,0
280,c:302,f:213,2007-07-01,series-c+,c,10300000.0,USD,0,0
280,c:302,f:211,2007-07-01,series-c+,c,10300000.0,USD,0,0
280,c:302,f:212,2007-07-01,series-c+,c,10300000.0,USD,0,0
280,c:302,f:89,2007-07-01,series-c+,c,10300000.0,USD,0,0
280,c:302,f:155,2007-07-01,series-c+,c,10300000.0,USD,0,0
280,c:302,f:3,2007-07-01,series-c+,c,10300000.0,USD,0,0
284,c:333,f:1276,2001-02-16,series-c+,d,90000000.0,USD,1,0
284,c:333,f:2837,2001-02-16,series-c+,d,90000000.0,USD,1,0
284,c:333,f:6689,2001-02-16,series-c+,d,90000000.0,USD,1,0
284,c:333,f:2223,2001-02-16,series-c+,d,90000000.0,USD,1,0
285,c:334,f:134,2006-10-01,series-a,a,5500000.0,USD,1,1
286,c:335,f:48,2005-06-01,series-a,a,21000000.0,USD,0,1
286,c:335,f:1,2005-06-01,series-a,a,21000000.0,USD,0,1
287,c:336,f:214,2006-01-01,series-a,a,5400000.0,USD,0,1
287,c:336,f:3181,2006-01-01,series-a,a,5400000.0,USD,0,1
288,c:336,f:215,2007-07-01,series-b,b,10000000.0,USD,0,0
290,c:325,f:4,2005-03-01,series-a,a,5500000.0,USD,0,1
290,c:325,f:507,2005-03-01,series-a,a,5500000.0,USD,0,1
291,c:325,f:1287,2005-11-01,series-b,b,16200000.0,USD,0,0
292,c:344,f:216,2007-06-01,series-c+,c,9000000.0,USD,1,0
292,c:344,f:131,2007-06-01,series-c+,c,9000000.0,USD,1,0
292,c:344,f:218,2007-06-01,series-c+,c,9000000.0,USD,1,0
292,c:344,f:219,2007-06-01,series-c+,c,9000000.0,USD,1,0
292,c:344,f:220,2007-06-01,series-c+,c,9000000.0,USD,1,0
292,c:344,f:217,2007-06-01,series-c+,c,9000000.0,USD,1,0
292,c:344,f:221,2007-06-01,series-c+,c,9000000.0,USD,1,0
292,c:344,f:222,2007-06-01,series-c+,c,9000000.0,USD,1,0
294,c:325,f:205,2007-01-01,series-c+,c,59500000.0,USD,0,0
294,c:325,f:224,2007-01-01,series-c+,c,59500000.0,USD,0,0
294,c:325,f:225,2007-01-01,series-c+,c,59500000.0,USD,0,0
294,c:325,f:235,2007-01-01,series-c+,c,59500000.0,USD,0,0
294,c:325,f:4,2007-01-01,series-c+,c,59500000.0,USD,0,0
294,c:325,f:139,2007-01-01,series-c+,c,59500000.0,USD,0,0
294,c:325,f:3800,2007-01-01,series-c+,c,59500000.0,USD,0,0
294,c:325,f:507,2007-01-01,series-c+,c,59500000.0,USD,0,0
294,c:325,f:1287,2007-01-01,series-c+,c,59500000.0,USD,0,0
295,c:325,f:223,2006-09-01,series-b,b,5000000.0,USD,0,0
297,c:353,f:226,2004-07-01,series-a,a,2500000.0,USD,0,1
297,c:353,f:62,2004-07-01,series-a,a,2500000.0,USD,0,1
298,c:353,f:25,2005-11-01,series-b,b,8000000.0,USD,1,0
299,c:354,f:61,1999-11-01,series-a,a,7500000.0,USD,0,1
300,c:354,f:236,2000-05-01,series-b,b,36000000.0,USD,1,0
300,c:354,f:237,2000-05-01,series-b,b,36000000.0,USD,1,0
300,c:354,f:61,2000-05-01,series-b,b,36000000.0,USD,1,0
300,c:354,f:235,2000-05-01,series-b,b,36000000.0,USD,1,0
305,c:348,f:17,2006-03-01,series-a,a,8500000.0,USD,1,1
305,c:348,f:214,2006-03-01,series-a,a,8500000.0,USD,1,1
305,c:348,f:231,2006-03-01,series-a,a,8500000.0,USD,1,1
306,c:371,f:234,2007-02-01,series-a,a,4500000.0,USD,0,1
308,c:361,f:1635,2006-02-01,angel,angel,1000000.0,USD,0,1
309,c:381,f:233,2006-07-01,series-a,a,8200000.0,USD,1,1
310,c:383,f:48,2006-06-01,series-a,a,8930000.0,USD,0,1
310,c:383,f:13,2006-06-01,series-a,a,8930000.0,USD,0,1
311,c:383,f:48,2007-03-01,series-b,b,12000000.0,USD,0,0
311,c:383,f:13,2007-03-01,series-b,b,12000000.0,USD,0,0
311,c:383,f:262,2007-03-01,series-b,b,12000000.0,USD,0,0
312,c:386,f:234,2007-06-01,series-a,a,3500000.0,USD,1,0
313,c:385,f:18,2007-08-01,series-c+,c,30000000.0,USD,0,0
314,c:385,f:18,2006-08-01,series-b,b,20000000.0,USD,0,0
314,c:385,f:3181,2006-08-01,series-b,b,20000000.0,USD,0,0
315,c:365,f:10,2007-12-19,series-a,a,18000000.0,USD,0,0
315,c:365,f:230,2007-12-19,series-a,a,18000000.0,USD,0,0
315,c:365,f:588,2007-12-19,series-a,a,18000000.0,USD,0,0
315,c:365,f:367,2007-12-19,series-a,a,18000000.0,USD,0,0
315,c:365,f:319,2007-12-19,series-a,a,18000000.0,USD,0,0
318,c:192,f:172,2006-03-01,series-b,b,2000000.0,USD,0,0
319,c:192,f:172,2007-03-01,series-c+,c,1500000.0,USD,1,0
321,c:390,f:238,2007-08-01,series-a,a,1200000.0,USD,0,1
322,c:391,f:7,2007-08-01,series-a,a,36600000.0,USD,0,1
322,c:391,f:239,2007-08-01,series-a,a,36600000.0,USD,0,1
322,c:391,f:240,2007-08-01,series-a,a,36600000.0,USD,0,1
323,c:36,f:17,2006-01-01,series-a,a,5000000.0,USD,0,1
324,c:36,f:17,2007-01-01,series-b,b,16000000.0,USD,1,0
324,c:36,f:2854,2007-01-01,series-b,b,16000000.0,USD,1,0
325,c:398,f:241,2006-11-01,series-a,a,5100000.0,USD,1,1
326,c:402,f:42,2005-11-01,series-a,a,4000000.0,USD,0,1
326,c:402,f:26,2005-11-01,series-a,a,4000000.0,USD,0,1
326,c:402,f:242,2005-11-01,series-a,a,4000000.0,USD,0,1
327,c:402,f:42,2006-04-01,series-b,b,8700000.0,USD,1,0
327,c:402,f:26,2006-04-01,series-b,b,8700000.0,USD,1,0
327,c:402,f:242,2006-04-01,series-b,b,8700000.0,USD,1,0
329,c:40,f:37,2005-07-01,series-a,a,2250000.0,USD,0,1
330,c:404,f:4,2006-07-01,series-b,b,15000000.0,USD,0,1
330,c:404,f:48,2006-07-01,series-b,b,15000000.0,USD,0,1
331,c:95,f:243,2007-08-01,series-b,b,7000000.0,USD,0,0
331,c:95,f:99,2007-08-01,series-b,b,7000000.0,USD,0,0
331,c:95,f:439,2007-08-01,series-b,b,7000000.0,USD,0,0
331,c:95,f:438,2007-08-01,series-b,b,7000000.0,USD,0,0
332,c:407,f:244,2007-08-01,series-a,a,2000000.0,USD,1,1
333,c:129,f:111,2006-08-01,series-a,a,9500000.0,USD,0,1
333,c:129,f:95,2006-08-01,series-a,a,9500000.0,USD,0,1
334,c:450,f:443,2005-09-01,series-a,a,8750000.0,USD,0,1
338,c:410,f:42,2005-11-01,series-b,b,3300000.0,USD,0,0
339,c:410,f:173,2006-06-01,series-c+,c,10000000.0,USD,0,0
340,c:203,f:145,2005-10-05,angel,seed,200000.0,USD,0,1
340,c:203,f:144,2005-10-05,angel,seed,200000.0,USD,0,1
341,c:420,f:245,2007-08-01,series-b,b,10300000.0,USD,0,0
341,c:420,f:166,2007-08-01,series-b,b,10300000.0,USD,0,0
341,c:420,f:17,2007-08-01,series-b,b,10300000.0,USD,0,0
342,c:420,f:166,2006-07-01,series-a,a,7000000.0,USD,0,1
342,c:420,f:17,2006-07-01,series-a,a,7000000.0,USD,0,1
343,c:141,f:29,2005-04-01,series-a,a,400000.0,USD,0,1
343,c:141,f:1396,2005-04-01,series-a,a,400000.0,USD,0,1
344,c:141,f:24,2006-01-01,series-b,b,3500000.0,USD,0,0
344,c:141,f:29,2006-01-01,series-b,b,3500000.0,USD,0,0
344,c:141,f:1396,2006-01-01,series-b,b,3500000.0,USD,0,0
345,c:416,f:295,2006-03-01,series-a,a,5000000.0,USD,0,1
345,c:416,f:10,2006-03-01,series-a,a,5000000.0,USD,0,1
346,c:416,f:333,2007-10-01,series-b,b,16500000.0,USD,0,0
346,c:416,f:295,2007-10-01,series-b,b,16500000.0,USD,0,0
346,c:416,f:160,2007-10-01,series-b,b,16500000.0,USD,0,0
346,c:416,f:10,2007-10-01,series-b,b,16500000.0,USD,0,0
347,c:130,f:180,2007-08-01,series-b,b,11000000.0,USD,0,0
347,c:130,f:214,2007-08-01,series-b,b,11000000.0,USD,0,0
347,c:130,f:34,2007-08-01,series-b,b,11000000.0,USD,0,0
348,c:130,f:34,2006-06-01,series-a,a,7000000.0,USD,0,1
348,c:130,f:180,2006-06-01,series-a,a,7000000.0,USD,0,1
351,c:434,f:248,2004-12-01,series-a,a,10000000.0,USD,0,0
351,c:434,f:80,2004-12-01,series-a,a,10000000.0,USD,0,0
354,c:445,f:24,2004-10-01,series-b,b,10000000.0,USD,0,0
354,c:445,f:392,2004-10-01,series-b,b,10000000.0,USD,0,0
355,c:445,f:24,2006-03-01,series-c+,c,12000000.0,USD,1,0
356,c:446,f:96,2007-05-01,angel,angel,650000.0,USD,0,0
356,c:446,f:446,2007-05-01,angel,angel,650000.0,USD,0,0
356,c:446,f:4850,2007-05-01,angel,angel,650000.0,USD,0,0
357,c:450,f:4,2006-12-01,series-b,b,25000000.0,USD,0,0
357,c:450,f:443,2006-12-01,series-b,b,25000000.0,USD,0,0
358,c:429,f:134,2006-07-01,series-c+,c,70000000.0,USD,0,0
358,c:429,f:249,2006-07-01,series-c+,c,70000000.0,USD,0,0
358,c:429,f:13,2006-07-01,series-c+,c,70000000.0,USD,0,0
359,c:429,f:134,2004-08-01,series-b,b,15000000.0,USD,0,0
359,c:429,f:13,2004-08-01,series-b,b,15000000.0,USD,0,0
360,c:429,f:690,2006-11-01,series-c+,c,30000000.0,USD,0,0
360,c:429,f:1287,2006-11-01,series-c+,c,30000000.0,USD,0,0
362,c:453,f:1,2007-08-01,series-b,b,5000000.0,USD,0,0
375,c:471,f:663,2010-12-01,series-a,a,1000000.0,USD,0,0
379,c:477,f:252,2007-06-26,series-a,a,6000000.0,USD,0,0
379,c:477,f:251,2007-06-26,series-a,a,6000000.0,USD,0,0
381,c:59,f:41,1999-06-07,series-a,a,25000000.0,USD,1,0
381,c:59,f:17,1999-06-07,series-a,a,25000000.0,USD,1,0
382,c:505,f:7,2007-08-01,series-a,a,5500000.0,USD,0,1
382,c:505,f:180,2007-08-01,series-a,a,5500000.0,USD,0,1
386,c:404,f:4,2007-08-01,series-c+,c,30000000.0,USD,0,0
386,c:404,f:48,2007-08-01,series-c+,c,30000000.0,USD,0,0
386,c:404,f:262,2007-08-01,series-c+,c,30000000.0,USD,0,0
386,c:404,f:123,2007-08-01,series-c+,c,30000000.0,USD,0,0
387,c:401,f:42,2007-08-01,series-a,a,5500000.0,USD,1,1
388,c:513,f:7,2006-12-01,series-a,a,6500000.0,USD,0,1
388,c:513,f:147,2006-12-01,series-a,a,6500000.0,USD,0,1
389,c:515,f:241,2006-09-01,series-a,a,3000000.0,EUR,1,0
396,c:519,f:214,2005-12-01,series-a,a,5600000.0,USD,0,0
397,c:518,f:41,2005-07-01,series-a,a,8900000.0,USD,0,1
397,c:518,f:17,2005-07-01,series-a,a,8900000.0,USD,0,1
398,c:107,f:77,2005-02-01,series-a,a,7000000.0,USD,0,1
398,c:107,f:79,2005-02-01,series-a,a,7000000.0,USD,0,1
398,c:107,f:80,2005-02-01,series-a,a,7000000.0,USD,0,1
399,c:520,f:137,2004-06-01,series-a,a,7500000.0,USD,0,1
399,c:520,f:37,2004-06-01,series-a,a,7500000.0,USD,0,1
400,c:520,f:137,2005-01-01,series-b,b,8000000.0,USD,0,0
400,c:520,f:37,2005-01-01,series-b,b,8000000.0,USD,0,0
401,c:521,f:263,2005-11-01,series-a,a,4000000.0,USD,1,1
401,c:521,f:127,2005-11-01,series-a,a,4000000.0,USD,1,1
402,c:163,f:17,2005-02-01,series-b,b,14000000.0,USD,1,0
404,c:522,f:191,2003-08-01,angel,seed,800000.0,USD,0,1
405,c:523,f:25,2004-06-23,series-a,a,1400000.0,USD,0,1
407,c:524,f:61,2004-10-06,series-b,b,8500000.0,USD,0,0
407,c:524,f:12,2004-10-06,series-b,b,8500000.0,USD,0,0
408,c:525,f:1080,2005-02-01,series-a,a,5600000.0,USD,0,1
408,c:525,f:148,2005-02-01,series-a,a,5600000.0,USD,0,1
409,c:526,f:840,2003-07-01,series-a,a,1500000.0,USD,0,1
410,c:526,f:51,2004-09-01,series-b,b,11800000.0,USD,1,0
410,c:526,f:268,2004-09-01,series-b,b,11800000.0,USD,1,0
410,c:526,f:148,2004-09-01,series-b,b,11800000.0,USD,1,0
410,c:526,f:269,2004-09-01,series-b,b,11800000.0,USD,1,0
410,c:526,f:519,2004-09-01,series-b,b,11800000.0,USD,1,0
410,c:526,f:840,2004-09-01,series-b,b,11800000.0,USD,1,0
412,c:520,f:270,2007-05-01,series-c+,c,10000000.0,USD,0,0
412,c:520,f:83,2007-05-01,series-c+,c,10000000.0,USD,0,0
413,c:531,f:18,2007-08-01,series-a,a,17500000.0,USD,0,1
413,c:531,f:248,2007-08-01,series-a,a,17500000.0,USD,0,1
413,c:531,f:271,2007-08-01,series-a,a,17500000.0,USD,0,1
415,c:533,f:274,2001-03-01,series-a,a,22900000.0,USD,1,1
415,c:533,f:17,2001-03-01,series-a,a,22900000.0,USD,1,1
415,c:533,f:276,2001-03-01,series-a,a,22900000.0,USD,1,1
416,c:534,f:134,2004-07-01,series-a,a,11000000.0,USD,1,1
417,c:535,f:4,2007-08-01,series-b,b,4500000.0,USD,0,0
418,c:536,f:277,2003-12-01,series-a,a,8400000.0,USD,0,1
419,c:536,f:277,2003-12-01,series-b,b,13000000.0,USD,0,1
419,c:536,f:41,2003-12-01,series-b,b,13000000.0,USD,0,1
419,c:536,f:17,2003-12-01,series-b,b,13000000.0,USD,0,1
419,c:536,f:91,2003-12-01,series-b,b,13000000.0,USD,0,1
420,c:537,f:278,2000-06-01,series-a,a,3000000.0,USD,0,1
421,c:537,f:17,2004-11-01,series-b,b,110000000.0,USD,1,0
421,c:537,f:279,2004-11-01,series-b,b,110000000.0,USD,1,0
421,c:537,f:280,2004-11-01,series-b,b,110000000.0,USD,1,0
423,c:538,f:137,2003-10-01,series-b,b,13000000.0,USD,0,0
423,c:538,f:48,2003-10-01,series-b,b,13000000.0,USD,0,0
423,c:538,f:41,2003-10-01,series-b,b,13000000.0,USD,0,0
425,c:540,f:281,2001-03-01,series-a,a,3000000.0,USD,0,1
426,c:48,f:39,2004-11-01,series-a,a,8400000.0,USD,1,1
427,c:49,f:61,2004-08-01,series-a,a,5200000.0,USD,1,1
427,c:49,f:13,2004-08-01,series-a,a,5200000.0,USD,1,1
428,c:50,f:26,2002-12-01,series-a,a,1000000.0,USD,0,1
429,c:50,f:26,2003-11-01,series-b,b,5300000.0,USD,0,0
429,c:50,f:2,2003-11-01,series-b,b,5300000.0,USD,0,0
430,c:51,f:86,2005-01-01,series-a,a,5000000.0,USD,1,1
431,c:543,f:139,2003-12-01,series-a,a,3000000.0,USD,0,1
432,c:543,f:139,2005-02-01,series-b,b,8600000.0,USD,1,0
433,c:544,f:248,2004-10-01,series-a,a,4000000.0,USD,1,1
434,c:768,f:26,2009-03-16,series-b,b,3500000.0,USD,0,0
434,c:768,f:1033,2009-03-16,series-b,b,3500000.0,USD,0,0
434,c:768,f:719,2009-03-16,series-b,b,3500000.0,USD,0,0
435,c:546,f:196,2006-05-01,series-a,seed,3500000.0,USD,0,1
436,c:546,f:196,2007-08-01,series-a,a,5000000.0,USD,0,0
438,c:548,f:130,2004-03-01,series-a,a,250000.0,USD,0,1
439,c:548,f:130,2004-06-01,series-b,b,2000000.0,USD,0,0
441,c:550,f:249,2005-10-01,series-a,a,25000000.0,USD,1,1
442,c:551,f:25,2004-11-01,series-a,a,10500000.0,USD,0,1
442,c:551,f:443,2004-11-01,series-a,a,10500000.0,USD,0,1
442,c:551,f:1287,2004-11-01,series-a,a,10500000.0,USD,0,1
443,c:551,f:25,2005-07-01,series-a,a,4000000.0,USD,1,0
443,c:551,f:443,2005-07-01,series-a,a,4000000.0,USD,1,0
443,c:551,f:1287,2005-07-01,series-a,a,4000000.0,USD,1,0
444,c:549,f:285,2007-05-01,series-b,b,8900000.0,USD,0,0
444,c:549,f:284,2007-05-01,series-b,b,8900000.0,USD,0,0
444,c:549,f:519,2007-05-01,series-b,b,8900000.0,USD,0,0
445,c:549,f:285,2006-10-12,series-a,a,1200000.0,USD,0,1
445,c:549,f:284,2006-10-12,series-a,a,1200000.0,USD,0,1
447,c:553,f:4,2005-12-01,series-b,b,5700000.0,USD,0,0
447,c:553,f:278,2005-12-01,series-b,b,5700000.0,USD,0,0
447,c:553,f:287,2005-12-01,series-b,b,5700000.0,USD,0,0
448,c:554,f:289,2000-06-01,series-a,a,15000000.0,USD,0,1
448,c:554,f:154,2000-06-01,series-a,a,15000000.0,USD,0,1
448,c:554,f:288,2000-06-01,series-a,a,15000000.0,USD,0,1
449,c:554,f:154,2004-03-01,series-b,b,23000000.0,USD,1,0
449,c:554,f:272,2004-03-01,series-b,b,23000000.0,USD,1,0
449,c:554,f:17,2004-03-01,series-b,b,23000000.0,USD,1,0
450,c:508,f:17,2004-10-01,series-c+,d,20000000.0,USD,0,0
453,c:508,f:257,2000-03-01,series-b,b,1100000.0,USD,0,0
454,c:509,f:258,2004-03-01,series-a,a,40000000.0,USD,0,1
455,c:510,f:83,1999-10-01,series-a,a,60000000.0,USD,0,1
455,c:510,f:6855,1999-10-01,series-a,a,60000000.0,USD,0,1
456,c:510,f:83,2002-01-01,series-a,a,25000000.0,USD,1,0
457,c:1267,f:259,2005-01-01,series-a,a,48000000.0,USD,1,1
457,c:1267,f:260,2005-01-01,series-a,a,48000000.0,USD,1,1
458,c:487,f:133,2005-02-01,series-a,a,11500000.0,USD,1,1
458,c:487,f:80,2005-02-01,series-a,a,11500000.0,USD,1,1
459,c:488,f:569,2004-06-01,series-a,a,3000000.0,USD,0,1
459,c:488,f:26,2004-06-01,series-a,a,3000000.0,USD,0,1
459,c:488,f:733,2004-06-01,series-a,a,3000000.0,USD,0,1
460,c:488,f:26,2005-06-01,series-b,b,9000000.0,USD,0,0
460,c:488,f:81,2005-06-01,series-b,b,9000000.0,USD,0,0
460,c:488,f:569,2005-06-01,series-b,b,9000000.0,USD,0,0
461,c:489,f:130,2005-03-01,series-c+,f,60000000.0,USD,0,1
462,c:490,f:47,2003-12-01,series-a,angel,8000000.0,USD,0,1
463,c:482,f:256,2004-07-01,series-a,a,6000000.0,USD,1,1
464,c:483,f:2060,2000-07-01,series-a,a,4200000.0,USD,1,1
465,c:484,f:254,2005-10-01,series-a,a,5000000.0,USD,1,1
465,c:484,f:255,2005-10-01,series-a,a,5000000.0,USD,1,1
466,c:481,f:48,2007-03-20,series-c+,c,12900000.0,USD,0,0
466,c:481,f:42,2007-03-20,series-c+,c,12900000.0,USD,0,0
466,c:481,f:195,2007-03-20,series-c+,c,12900000.0,USD,0,0
467,c:481,f:48,2006-03-01,series-b,b,15000000.0,USD,0,0
467,c:481,f:42,2006-03-01,series-b,b,15000000.0,USD,0,0
467,c:481,f:195,2006-03-01,series-b,b,15000000.0,USD,0,0
467,c:481,f:105,2006-03-01,series-b,b,15000000.0,USD,0,0
470,c:555,f:608,2007-05-01,series-a,angel,2000000.0,USD,0,1
471,c:558,f:291,2007-01-01,angel,angel,300000.0,USD,1,1
473,c:555,f:215,2007-08-23,series-a,a,10260000.0,USD,0,0
473,c:555,f:86,2007-08-23,series-a,a,10260000.0,USD,0,0
474,c:565,f:12,1999-09-01,series-a,a,200000.0,USD,0,1
476,c:565,f:12,1999-12-01,series-b,b,15500000.0,USD,0,0
476,c:565,f:298,1999-12-01,series-b,b,15500000.0,USD,0,0
476,c:565,f:301,1999-12-01,series-b,b,15500000.0,USD,0,0
477,c:565,f:292,2000-11-01,series-c+,c,19000000.0,USD,0,0
477,c:565,f:12,2000-11-01,series-c+,c,19000000.0,USD,0,0
477,c:565,f:295,2000-11-01,series-c+,c,19000000.0,USD,0,0
477,c:565,f:296,2000-11-01,series-c+,c,19000000.0,USD,0,0
477,c:565,f:298,2000-11-01,series-c+,c,19000000.0,USD,0,0
478,c:565,f:292,2001-12-01,series-c+,d,11200000.0,USD,0,0
478,c:565,f:12,2001-12-01,series-c+,d,11200000.0,USD,0,0
478,c:565,f:215,2001-12-01,series-c+,d,11200000.0,USD,0,0
478,c:565,f:7,2001-12-01,series-c+,d,11200000.0,USD,0,0
478,c:565,f:293,2001-12-01,series-c+,d,11200000.0,USD,0,0
478,c:565,f:294,2001-12-01,series-c+,d,11200000.0,USD,0,0
478,c:565,f:243,2001-12-01,series-c+,d,11200000.0,USD,0,0
479,c:565,f:292,2004-09-01,series-c+,e,20000000.0,USD,0,0
479,c:565,f:12,2004-09-01,series-c+,e,20000000.0,USD,0,0
479,c:565,f:215,2004-09-01,series-c+,e,20000000.0,USD,0,0
479,c:565,f:295,2004-09-01,series-c+,e,20000000.0,USD,0,0
479,c:565,f:243,2004-09-01,series-c+,e,20000000.0,USD,0,0
480,c:38,f:26,2007-12-01,series-b,b,15000000.0,USD,0,0
480,c:38,f:1770,2007-12-01,series-b,b,15000000.0,USD,0,0
480,c:38,f:3276,2007-12-01,series-b,b,15000000.0,USD,0,0
480,c:38,f:9018,2007-12-01,series-b,b,15000000.0,USD,0,0
481,c:246,f:29,2007-04-01,series-a,angel,2000000.0,USD,0,1
483,c:577,f:227,2007-05-01,series-a,a,3000000.0,USD,1,1
484,c:578,f:36,2007-03-08,series-b,b,20000000.0,USD,0,0
485,c:578,f:303,2007-05-31,venture,unattributed,5000000.0,USD,1,0
485,c:578,f:305,2007-05-31,venture,unattributed,5000000.0,USD,1,0
485,c:578,f:306,2007-05-31,venture,unattributed,5000000.0,USD,1,0
486,c:44734,f:307,2007-05-01,series-a,a,4175000.0,USD,0,0
487,c:586,f:235,2005-11-01,series-a,a,2000000.0,USD,0,1
488,c:586,f:235,2006-07-01,series-a,a,3000000.0,USD,0,0
490,c:598,f:192,2006-03-28,series-b,b,10000000.0,USD,0,0
490,c:598,f:517,2006-03-28,series-b,b,10000000.0,USD,0,0
490,c:598,f:927,2006-03-28,series-b,b,10000000.0,USD,0,0
490,c:598,f:284,2006-03-28,series-b,b,10000000.0,USD,0,0
491,c:598,f:517,2005-08-01,series-a,a,5000000.0,USD,0,1
491,c:598,f:192,2005-08-01,series-a,a,5000000.0,USD,0,1
